mutant_id,program,operator,before,after,label
8390146dc05bb21dfd4d4c202d5bd7160d667b8f,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) == 1024),if (( We1_BA_DEF_ev_ctr2 ) - ( We1_BA_DEF_ev_ctr3 ) - ( We1_BA_DEF_ev_ctr5 ) >= 1024),1
83926e2b970ef9ca2cfe452ca2b5960163fdca00,Defroster.c,AOIS,if (( request == 0) && ( error_e == 0)),if (( request++ == 0) && ( error_e == 0)),1
8396e1ea53d18befaded82e9fe65cb526f3a1f51,Triangle.java,ROR,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b <= c) {,0
83a26e9875dff04d816c6b40e6d2b3cd993415ae,Replace.c,ABSI,"junk = addstr(escjunk, sub, &j, MAXPAT);","junk = addstr(escjunk, sub, &j, abs(MAXPAT));",1
83a84e0c44e6a46fba3a9f9a3fdcc93a4e7f7bea,Hashmap.c,AOIS,if (curr[i].in_use == 0),if (curr[i].in_use-- == 0),1
83aa6e272d1761a277476bfdd0097b8fd9dbff31,Flex.c,ABSI,input_files = argv;,input_files = abs(argv);,1
83bf535fa6eff9f7d2e43e45df98dbc39556d1da,ArrayUtils.java,ROR,} else if (startIndex >= array.length) {,} else if (startIndex == array.length) {,0
83c2c50966026bd5c09a2deec62fbc8c030e9781,Triangle.java,ROR,if (b == c) {,if (b != c) {,0
83cb6c3a17281f3649c9b3a8c9bb6d6f2df512e2,XmlFriendlyNameCoder.java,CR,final StringBuffer result = new StringBuffer(length + 8);,final StringBuffer result = new StringBuffer(length + 0);,1
83e8871b75b0677dc00c220c4a8b7d82607b92fa,QuickSort.java,AORS,lower++;,lower--;,0
83f027c8733f915ac1a18c6ee80ed0364585ab11,QuickSort.java,AOIS,while (bound > data[lower]) {,while (bound++ > data[lower]) {,0
8440e1043ce4405f3b70e18f816db4db2c596361,ArrayUtils.java,AORB,double max = valueToFind + tolerance;,double max = valueToFind % tolerance;,0
8449cf9e6f037752b4d493c3bfa08fa0219b4b9b,Vector3D.java,CR,if (threshold == 0) {,if (threshold == 1) {,0
845416752944212b634713cb657199dcf547013d,Triangle.java,ROR,if (b == c) {,if (b <= c) {,0
8495955f4055d6be43ea0f39041b2cd568b3c9a6,Triangle.java,AOIS,if (trian == 3 && b + c > a) {,if (trian == 3 && b + ++c > a) {,0
84d054196c0a94b92b5fbf9791dbdf9aef80f6ed,WordUtils.java,AOIU,wrapLength = 1;,wrapLength = -1;,0
84dbaf77dc766a8aa6bf888e9f8e2a61607c4019,Triangle.java,ROR,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c <= b || b + c < a) {,0
84eb695fa9d2a38072785597f30512add49e0bc7,Bisect.java,AOIS,x = (M + x) / 2;,x = (M-- + x) / 2;,1
84f28dd97970483eaaf48c9b7519858a1dd26884,Bisect.java,AOIS,double diff = x * x - N;,double diff = x * x-- - N;,0
84ff88141da718ad408a11d0b7370c8f16c635f2,Bisect.java,SEOI,if (diff > 0) {,if (!(diff > 0)) {,0
852c542ba19ba802e53d2437f9a5eac5efa1e676,Bisect.java,AOIS,diff = x * x - N;,diff = x * x - N--;,0
8541777b771e28ff10f23f77ed6395637f3a5e95,Triangle.java,ROR,if (trian == 2 && a + c > b) {,if (trian >= 2 && a + c > b) {,0
8572de617dc22b3af8177d727078a5559a9405c3,WordUtils.java,FCDL,buffer.append(ch);,;,0
858714894ac9293bb74736b3b4fd238159f8635d,Space.c,ABSI,*curr_ptr = *tp;,*curr_ptr = abs(*tp);,1
858d1f4f686c3c6a9f2d2a878f07cb55a5aa1851,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a < 0 || b <= 0 || c <= 0) {,0
8593be171044bb351fdf9c5ccc9338036d2e7eb1,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e++ > 0),1
85958dccb48ba7aa963bf2bd80e2e41f0564cef2,Triangle.java,AORB,trian = trian + 3;,trian = trian / 3;,0
8596f92064c0a0054eed6342c85c00d880adf90a,WordUtils.java,ROR,if (spaceToWrapAt >= 0) {,if (spaceToWrapAt > 0) {,1
85bfa143d2d1c335f5db95f29d448c84cacacaae,Vector3D.java,AORB,"return new Vector3D(-inverse * z, 0, inverse * x);","return new Vector3D(-inverse * z, 0, inverse + x);",0
85e763feb138c393840fdc69f450c55dd2b5f7ad,WordUtils.java,AORB,"wrappedLine.append(str.substring(offset, wrapLength + offset));","wrappedLine.append(str.substring(offset, wrapLength / offset));",0
85e8cdbc10ce83f3bde32d72ef964eb93adf0f4a,Triangle.java,AOIS,if (trian == 1 && a + b > c) {,if (trian == 1 && a + --b > c) {,0
85f897f36994e5f958236c40518b78da3f840458,ArrayUtils.java,CDL,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; true; i--) {,0
85fba88d55d361f65022514d7d6e6f3ca3c30953,QuickSort.java,AOIS,while (bound > data[lower]) {,while (--bound > data[lower]) {,0
8612e126609e7d29dc6c8649d3583898156d4d43,XmlFriendlyNameCoder.java,ROR,"if (c == dollarReplacementFirstChar && name.startsWith(dollarReplacement, i)) {","if (c <= dollarReplacementFirstChar && name.startsWith(dollarReplacement, i)) {",1
86378b802a10c1354e422f784ae5f4822da1029d,Triangle.java,AOIS,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c-- <= 0) {,0
864f297dd00c7add641eddca7ce9f03ddcf51dca,Carsimulator.c,AOIS,return throttle;,return throttle--;,1
86dd4299d4204fca89184ea9b4ee347724a0b4d0,QuickSort.java,AORB,int lower = first + 1;,int lower = 1;,0
871a7b3658dab36efe06cb82f7c467dbc871a754,XmlFriendlyNameCoder.java,ROR,if (i == length) {,if (i <= length) {,0
872917011d9ff449471695d8428f7db6c84c09b3,Triangle.java,ROR,if (a == b) {,if (a > b) {,0
8740703df80f6f2fa56e1b761cf0399aa2f349f0,Defroster.c,ROR,if ( Clip_15 == 0),if ( Clip_15 <= 0),1
874a76b61136f40f1026197fab4571029c615e32,Triangle.java,ADL,trian = trian + 3;,,0
874ee20881ebdb4c259ffd0b540375e8db91b5ab,ArrayUtils.java,VDL,if (ArrayUtils.isEmpty(array)) {,if (false) {,0
874f79367348d3fcd3e8ce999337e9b39383a4af,Defroster.c,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2-- - ( We1_BA_DEF_ev_ctr3 - 1000);,1
876358ca17b8f84a6a323546201dd58d4621d72a,WordUtils.java,AORB,offset = spaceToWrapAt + 1;,offset = spaceToWrapAt * 1;,0
87663a8ac9d7f09d5390dad8cd60ac34a3bac009,Space.c,ABSI,*curr_ptr = p1;,*curr_ptr = abs(p1);,1
878fde697c9bda1e43f78fac4c38e921d8619c97,Profit.c,AOIS,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(++i-200000)*0.05;,0
879ffb09780a9e480f851e527623e1b2679db2a5,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || b + c < a) {,0
87a65945ee4935d8dc5331ca405b2b4a127fbb1d,QuickSort.java,FCDL,"quicksort( data, upper + 1, last );",,0
87ac710cf8d2d6a7406b8638cbe578aa7b111f4d,Triangle.java,CR,trian = trian + 2;,trian = trian + 0;,0
87e180a396680fa511e7dbcd85c4b0853123fc6b,Min.java,AOIS,return Min;,return Min++;,1
87e34666ca2ec517d96e5cbde6dec14a9a141bd6,Defroster.c,ROR,if ( ControlElement_DEF > 0),if ( ControlElement_DEF != 0),1
883f26bf8ffaef9593961dd854d08092098eb9af,Defroster.c,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( --We1_BA_DEF_ev_ctr3 - 1000);,1
8851d9f1daca7b5d35aafe6482a958f1e109ce39,Replace.c,AOIU,result = NEWLINE;,result = abs(NEWLINE);,1
8866521f7f08f52a121164774b1feac03d9edf5a,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 1 || b <= 1 || c <= 1) {,0
886b7f12afbbf5ef30325dfe548dcb53881ca6cf,Space.c,ROR,if (i < UNLEN),if (i <= UNLEN),1
88c20ef856eae9f1374abc5a434bc449c4dbfa35,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * ++We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
88ca10bd1e9adb84c410c1d303403e1380405b5a,Triangle.java,ROR,if (a + b < c || a + c < b || b + c < a) {,if (a + b <= c || a + c < b || b + c < a) {,0
88cbe90994dbea17636d2e5e87d4a9614c6d5704,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= ((  int ) 1000 )) && ( confirmation_e < 0 ) && ( ControlElement_DEF == 0 )),1
88d0182e21a9048b034fb5a37c235153d927d34d,QuickSort.java,LOI,"quicksort( data, first, upper - 1 );","quicksort( data, first, ~upper - 1 );",0
88f743b2a8166765598eb283234d5bc5fc47bd84,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e-- == 0 ) && ( ControlElement_DEF == 0 )),1
8918b073a5bbd368789a1a5729b72f139ee8b019,Triangle.java,,if (trian == 1 && a + b > c) {,if (trian == 1) {,1
89545bd5eb16e6942a35c446be6e9d2e9d72c745,QuickSort.java,LOI,max = i;,max = ~i;,0
89655a1455d733ed53d6b673baef3c64e83b340f,QuickSort.java,ROR,while (lower <= upper) {,while (lower >= upper) {,0
89788d9e88e961b61b55428883b7f2dfeb12bfab,Schedule.c,AOIS,dest_queue = prio_queue[prio+1];,dest_queue = prio_queue[prio--+1];,1
897bb28c9960db0cba11e21295b34b3018062ba7,Triangle.java,AOIS,if (trian == 3 && b + c > a) {,if (trian == 3 && b + c++ > a) {,1
897bf6da678d60ae1852480c627704da4d388ed5,ArrayUtils.java,AOIU,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, -1, newSize);",0
897cc00d95468b1166ab04af1e9a53155d3c8268,Space.c,ABSI,i = i + 1;,i = abs(i) + 1;,1
8992be2dfc8f9ce8474d2967c1ce169eff5375b1,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e-- > 0 && confirmation_e > 0),1
89bb851513790bfe280d7dd7295570431e9837d4,Replace.c,AOIS,return (arg[*i] == CCLEND);,return (arg[*i--] == CCLEND);,1
89c2667f45a9d47e7cf54ccf5b8007e3aa549386,Carsimulator.c,ROR,if (throttle<0.0),if (throttle<=0.0),1
89d0e305182246c726c6671729b6b8a8f74d3f7a,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e++ > 0),1
8a04dd6f224cee508accfdcb0189809c1156880e,QuickSort.java,ROD,if (lower < upper) {,if (true) {,0
8a075ee51b701050c86a56901bf73de491d7b433,Bisect.java,AOIS,diff = x * x - N;,diff = x++ * x - N;,0
8a1b056d9a03106a83896254ecd01f436b98cb7e,WordUtils.java,AOIU,offset = spaceToWrapAt + 1;,offset = spaceToWrapAt + -1;,0
8a30eaf35f6bb81188c15d74bae7a71506f57d4e,Min.java,AOIS,return Min;,return Min--;,1
8a3bf930d8c4ec713fac1a9db611e81524bd6814,Bubble.java,AOIS,a[i]=a[j];,a[i]=a[j]++;,1
8a44c1446a7ae0b7b31e76dfa63ca3dedbd21e0c,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b > 0 || c <= 0) {,0
8a4854e4b73dad979618fbc3ad6527048a3dce13,Simulator.java,AODU,if (position != -1) {,if (true) {,0
8a52adcc28a92a73a293ceba0d3ba0d35272f174,Triangle.java,,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b >= c) {,0
8a82134ea1f10d8cbb902d139a37d0987819a010,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( ++We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),1
8a908ef6104941b6e755ee629b52d0d59a1b69c3,Hashmap.c,AOIS,return curr;,return curr++;,1
8ade8dac953481513dc5da1d0b3b88b12bbf8702,Make.c,SEOR,if (length > 0),if (length != 0),1
8af29d28243d5f4318fc0ca90887ccaa3fef3eca,ArrayUtils.java,CDL,if (newSize <= 0) {,if (true) {,0
8b15e8e47a622e28e5fe6b41b8c4b4581a979dd1,Replace.c,ABSI,return result;,return abs(result);,1
8b24166e4a7cf44797ef9c0f5523b5d9b9dbdd1b,Replace.c,ABSI,"j = j + patsize(pat, j);","j = j + patsize(pat, abs(j));",1
8b36dbc80499d8f31145dff785b2a9f41be1ee26,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
8b4258d2c679ae1741cf59400c3822c9cb0aa32a,Bisect.java,AOIS,x = (m + x) / 2;,x = (m + ++x) / 2;,0
8b524c8371b6080d7fef6a19ae876fafdfed253f,Replace.c,ABSI,"junk = addstr(ENDSTR, &(*sub), &j, MAXPAT);","junk = addstr(ENDSTR, abs(&(*sub)), &j, MAXPAT);",1
8b727ad7e7393d746dde67fb6ab933485f3e761d,Bisect.java,SEOR,while (Math.abs(diff) > mEpsilon) {,while (Math.abs(diff) != mEpsilon) {,0
8b8bdb40513e3d244ce0c71175b4eb7852e36caf,ArrayUtils.java,AOIU,startIndexInclusive = 0;,startIndexInclusive = -1;,0
8b9f22593ced6b172fc5476a265968c4d3ff9019,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b == 0 || c <= 0) {,0
8ba3855098feb0bb240d5acabd6bf20c27ddc701,Flex.c,ROR,if ( exit_status != 0 && outfile_created ),if ( exit_status > 0 && outfile_created ),1
8ba4d2dd7257a9a0208a6963d73e91219da15144,Make.c,AOIU,char *result = (char *) malloc (size);,char *result = (char *) malloc (size--);,1
8bb01b619ba9fcd317896d198a39bf1aab2e4736,Profit.java,AOIS,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2--+(i-200000)*0.05;,1
8bbce417772669c2d0e401aaa05b79a5230b05bc,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive * startIndexInclusive;,0
8bced13df41ded8eead170082a30be4374ef6aa2,Vector3D.java,AODU,} else if ((y >= -threshold) && (y <= threshold)) {,} else if (false) {,0
8bd15e8f684da8a09a870c6ed49d8e7c6aeaa947,QuickSort.java,AOIS,while (lower <= upper) {,while (++lower <= upper) {,0
8bdc8f12a89af55792673716f84faf5025765dea,ArrayUtils.java,ROR,if (valueToFind == array[i]) {,if (valueToFind >= array[i]) {,0
8c44a3ca75adc0da1ac419f3a9bd95c31646f75e,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || false) {,0
8c543276a182ee6aa26daf5275b1549fd8070adc,ArrayUtils.java,CDL,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; true; i--) {,0
8ca7462ec61a75fcc7b18c3696764418945e901a,Triangle.c,AOIS,c=t;,c=--t;,0
8ca87d6eac66449850f1bac9d5585afe3e28b665,Triangle.java,ROD,if (b == c) {,if (false) {,0
8cc627c6a35507d6c11542131dd2344fa08876bd,ArrayUtils.java,AORB,final Map map = new HashMap((int) (array.length * 1.5));,final Map map = new HashMap((int) (array.length % 1.5));,1
8ce3d0ad6de7ac8a3e050e8d885237aa1e78b7e1,QuickSort.java,AOIS,max = i;,max = i++;,0
8d04512c70cb4bd16c7e5e1fa3fba6fbcae0e604,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || b < a) {,0
8d0aba7dc50069e529b73b17910f1892c9f72dc6,Mid.java,ROR,if (a < b) {,if (a <= b) {,1
8d148aae91511117cf2fe46e375c226f2cfe5667,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a * b < c || a + c < b || b + c < a) {,0
8d388b346751127f978ee5e0463ebcf13c84432d,XmlFriendlyNameCoder.java,FCDL,"unescapeCache.put(name, new WeakReference(s));",;,1
8d430e9e00e01d504b0da75fee3ed423aaee41f1,Vector3D.java,ROD,if ((x >= -threshold) && (x <= threshold)) {,if ((x >= -threshold) && (true)) {,0
8d4ab59bd60b33901d19c239ed029bc78de76f70,QuickSort.java,LOI,"swap( data, upper, first );","swap( data, upper, ~first );",0
8d4acce916c790417cb862a968cb58781d4077fc,QuickSort.java,AOIS,max = i;,max = i--;,0
8d6892041d1b24b999d97f4495b067ea5d591e16,Triangle.c,AOIS,t=b;,t=--b;,0
8d7d377055cea870c6a5a34a420c3e50005c72fe,ArrayUtils.java,AORB,double max = valueToFind + tolerance;,double max = valueToFind * tolerance;,0
8dbeb9ca9dbcb7840ad1509243a69f8c9afc2698,Replace.c,AOIS,return (makeres > 0);,return (makeres-- > 0);,1
8dcb66b729ecea1a7539830526dc47561dc1d4f8,Triangle.java,AORB,if (trian == 1 && a + b > c) {,if (trian == 1 && a - b > c) {,0
8df4462580d34958c8c80e4e6978213bb16539fc,Bisect.java,AOIS,x = (M + x) / 2;,x = (M + x--) / 2;,1
8df493d80ff09b329181140deb99908b56686e71,ArrayUtils.java,ROR,if (newSize <= 0) {,if (newSize < 0) {,0
8dfb52f44f5cc7019854ce433b36c54dc2ebfb6f,QuickSort.java,LOI,while (lower <= upper) {,while (lower <= ~upper) {,0
8e017781c69de5579eb60edefdb0dbdbbf03e571,Space.c,ABSI,word[i] = ch;,word[i] = abs(ch);,1
8e140b9a081edff928704629f1d23f4d35a284ee,QuickSort.java,AORB,"swap( data, first, (first + last) / 2 );","swap( data, first, (first + last) % 2 );",0
8e2dd8a10cbb168cceb354abb3a6426ff9a5554e,QuickSort.java,ROR,if (lower < upper) {,if (lower <= upper) {,0
8e330b1292a528f53826e5a366466e5f37baea31,ArrayUtils.java,ROR,if (startIndexInclusive < 0) {,if (startIndexInclusive != 0) {,0
8e3fbb408fbf057e01444c1cd885e64fa60c55be,Triangle.java,AORB,trian = trian + 2;,trian = trian % 2;,0
8e4a7992cb0254ce963c554c5b97d32baeb89082,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if ((a <= 0 || b <= 0) != c <= 0) {,0
8e4bbc092cc3545d403e011241b22b68f9717f73,Make.c,ROR,if (result == 0),if (result <= 0),1
8e5ef1782a7f37ea3a5b5c25d10c04135bd61cd4,QuickSort.java,ROR,if (data.length < 2) {,if (data.length == 2) {,0
8eb2d57588c46690567f78699911206635872b98,Prime_number.c,ROR,if(m%i==0),if(m%i<=0),1
8ed7b1e7254ccda0224197b4ed97797399cbfff6,QuickSort.java,FLDL,for (int i = 1; i < data.length; i++) { if (data[max] < data[i]) { max = i; } },,0
8edbb5ac7f5742621bb464fbec824d4324d91168,Make.c,AOIU,return filename;,return filename++;,1
8ef03acfd28c177de95187933eeea414dcc7afc7,Bisect.java,AOIS,m = x;,m = ++x;,1
8ef2b2d919259dd713ab6b59f5b882d9426bc3d0,Profit.java,ABSI,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(abs(i)-200000)*0.05;,1
8efa3c36e9d6b1773cbbabe16bf22dd11918f57c,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length % 1;,0
8f1db42e63e51c70170b09d55838e60b580bd04c,Calendar.c,ROR,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 != 0 || year%400<=0),1
8f318e195406eadea9df7bd971177c9fbcd841f5,Profit.java,AOIS,bonus=bonus6+(i-600000)*0.015;,bonus=bonus6+(i---600000)*0.015;,1
8f46fd5ea9f294ae0073b843f70920eb5393dd99,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + c < b || b + c < a) {,0
8f526a545d5fae7c503c06ee5b512301bea23d5f,WordUtils.java,,if (str == null || str.length() == 0 || delimLen == 0) {,if (str == null != (str.length() == 0) || delimLen == 0) {,0
8f5415229298292ae33a2388fe39a42f36bfbe6e,Bisect.java,AORB,x = (m + x) / 2;,x = (m % x) / 2;,0
8f61dffc2c4bfe2ac9c7759cd2bca4cec581422a,Profit.java,AOIS,bonus=bonus10+(i-1000000)*0.01;,bonus=bonus10--+(i-1000000)*0.01;,1
8f8a1ccc251f250e668d1d8671995b407a91dde7,QuickSort.java,AOIS,int lower = first + 1;,int lower = first-- + 1;,0
8f8b182eeb14eab80a592337e7cee276778584f0,QuickSort.java,WLDL,while (bound < data[upper]) { upper--; },,0
8f8ebb108d5589e4a4a4e3d253fb980c644b33e4,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length * 1;,0
8f9198d7f553b98643c819633c3868ef93eb9db3,QuickSort.java,AOIS,"swap( data, data.length - 1, max );","swap( data, data.length - 1, max++ );",1
8f99f4ab70100c665b6c51dca60f75105c1d2fbd,Calendar.c,AORB,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 != 0 || year*400==0),0
8fb2aff60ed3b7a27b2b446f114286675949a11e,Triangle.java,AOIS,if (a == c) {,if (a == c--) {,0
8feadf0f927d0f1e154efb08056a61675abde0f1,Triangle.java,ROR,if (trian == 3 && b + c > a) {,if (trian == 3 && b + c >= a) {,0
8fee207940a196ad1b75534de2288a3021aac635,Triangle.java,ROR,if (trian == 3 && b + c > a) {,if (trian == 3 && b + c != a) {,0
8ff2d62d8b2fd345caf533d16ec7ec46253e090f,Bisect.java,CDL,if (diff > 0) {,if (false) {,0
90081066ffdb45f0066496227fb1c92c8daf41c6,Bisect.java,AORB,double diff = x * x - N;,double diff = x / x - N;,0
90199857da00e6fad07483e6c1209e70f1bb4941,Replace.c,ABSI,"k = amatch(lin, i, pat, j + patsize(pat, j));","k = amatch(lin, abs(i), pat, j + patsize(pat, j));",1
9022f183593a11daa12838bde1cff7d0e96e06d5,Simulator.java,AORB,nAifsd = sifs + aifs0 * slot;,nAifsd = sifs % (aifs0 * slot);,0
9030345eb7f7a6127a1dba17f728797f6408b4fb,Carsimulator.c,ROR,if (throttle<(maxThrottle-5)),if (throttle<=(maxThrottle-5)),1
9034b6d43e224ccfeb32b70fd327bc5ab28ce18e,ArrayUtils.java,AOIU,"return (Object[]) Array.newInstance(type, 0);","return (Object[]) Array.newInstance(type, -1);",0
904232aa6cf0a3e7db38c62c57442b617e215c07,Simulator.java,AORB,nAifsd = sifs + aifs0 * slot;,nAifsd = sifs + aifs0 / slot;,0
906216eb0aa32f6074ba337caa92e53d9a567353,Triangle.java,ROR,if (a == c) {,if (a <= c) {,0
906791447158afeb92dbfc290536d324b242ecea,Hashmap.c,ABSI,"index = hashmap_hash(in, key);","index = hashmap_hash(in, abs(key));",1
906a01842759a7db19ba9bdf33e7bdda9ab6b06e,Profit.java,AOIS,bonus=bonus4+(i-400000)*0.03;,bonus=bonus4--+(i-400000)*0.03;,1
907ada80d7c61f94d2578a20bee5b0fc7ce4758b,Triangle.java,ROR,if (b == c) {,if (b > c) {,0
907e73d84eff667003659655fb078a4f76bdc667,Space.c,ABSI,*firstel = p;,*firstel = abs(p);,1
90bab8bf35df3398dc4c86410a87459b5fff5c9e,Triangle.java,ROR,if (trian == 1 && a + b > c) {,if (trian == 1 && a + b == c) {,0
90c4f791892d49550207c727a4cb462803464c2a,Triangle.java,AORB,trian = trian + 2;,trian = trian - 2;,0
9106f716f24213bf6955e3dda5bc74fc180c0638,Defroster.java,ROR,if ( request > 0 && ( error_e == 0)),if ( request != 0 && ( error_e == 0)),1
910f410c9b92fa05815d1df9ded0817d25dac12f,Carsimulator.c,AOIS,throttle =throttle+5.0;,throttle =throttle+++5.0;,1
911deb0ff34aae7d959401ab28ec901feb2c8d4a,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e-- > 0),1
91230684051d726ee61acdd186b26fac881edeb8,Replace.c,ABSI,"junk = addstr(escjunk, sub, &j, MAXPAT);","junk = addstr(escjunk, abs(sub), &j, MAXPAT);",1
91262bfb59b6bf202205523e8e1bed976c352bef,Bisect.java,AORB,diff = x * x - N;,diff = x * x + N;,0
9134031b6c69b3f3c2336e309190002d7dda5726,Schedule.c,AOIS,return ele;,return ele--;,1
9170b3bf1b54cd7d50693db0f0baaa4438bee7a9,Replace.c,AOIS,pat[jstart] = *j - jstart - 1;,pat[jstart] = *j - jstart++ - 1;,1
91767b2f6eb42262307cd8b8b2ca8b277db84dd5,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF >= 0 )),1
9176f98f2d11740729622478b135a252dc243ab8,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (false || a + c < b || b + c < a) {,0
919358db50bed497e3972d2d9274936997bba469,Replace.c,AOIS,pat[jstart] = *j - jstart - 1;,pat[jstart] = *j-- - jstart - 1;,1
919cf55b1e1cb672ec1282eab0657a2276cdd00c,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive / startIndexInclusive;,0
91b7768d7defd258bb3bc509c6adf70f1dc6ca86,Triangle.java,ROR,if (trian == 0) {,if (trian > 0) {,0
91cc4094799ebadc31c6263f856b758171ff61bd,Triangle.java,AORB,if (trian == 2 && a + c > b) {,if (trian == 2 && a * c > b) {,0
91e7c4fcc57283cc90637662f90477e638bc69b9,ArrayUtils.java,ROD,if (valueToFind == array[i]) {,if (false) {,0
91ebd52573ad49a30b7c8709392ef4e6d46b6aab,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( ++We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),1
91f455d9aebf880d5d90bc4374b2e9bc1b403408,Triangle.java,AORB,trian = trian + 3;,trian = trian / 3;,0
91f8bd02632058eb7cfbb40445dc1e4ff9f2decd,Simulator.java,AORB,nAifsd = sifs + aifs0 * slot;,nAifsd = sifs + aifs0 % slot;,0
